id,lon,lat,IDENT,OVEN,INBU,GRSP
77,-90.65304941000,43.97063850000,B505,0.00000000000,0.33000000000,0.89000000000
78,-90.65883167000,43.97143068000,B506,0.00000000000,0.19000000000,6.00000000000
79,-90.66265927000,43.97127075000,B507,0.00000000000,0.00000000000,7.44000000000
80,-90.66005208000,43.97408799000,B511,0.00000000000,0.00000000000,9.28000000000
81,-90.65627469000,43.97554426000,B512,0.00000000000,1.78000000000,1.75000000000
82,-90.64529508220,43.96999242500,B514,0.00000000000,0.39000000000,0.00000000000
83,-90.65518906020,43.97235989390,B515,0.00000000000,0.44000000000,0.00000000000
84,-90.68379935000,43.97193250000,B601,0.00000000000,0.56000000000,2.31000000000
85,-90.68333197000,43.96917335000,B602,0.00000000000,1.56000000000,1.97000000000
86,-90.67941167000,43.97019451000,B605,0.00000000000,1.22000000000,2.44000000000
87,-90.67670189000,43.97522542000,B607,0.00000000000,0.81000000000,0.67000000000
88,-90.67483683000,43.97200727000,B608,0.00000000000,0.44000000000,0.67000000000
89,-90.66784498000,43.96751247000,B610,0.00000000000,0.00000000000,6.69000000000
90,-90.66407908000,43.96754055000,B611,0.00000000000,0.00000000000,8.28000000000
91,-90.71045313000,43.98245347000,B801,0.00000000000,2.36000000000,0.00000000000
92,-90.70831172000,43.98412742000,B802,0.00000000000,0.86000000000,0.00000000000
93,-90.70533589000,43.98504297000,B803,0.00000000000,0.78000000000,0.00000000000
94,-90.70218304000,43.98745034000,B804,0.00000000000,0.19000000000,7.19000000000
95,-90.70507178000,43.98923334000,B805,0.00000000000,0.47000000000,1.72000000000
96,-90.70013794000,43.98971689000,B806,0.00000000000,0.17000000000,1.56000000000
97,-90.69678736000,43.98824167000,B807,0.00000000000,0.39000000000,1.92000000000
98,-90.69800307000,43.98533952000,B808,0.00000000000,1.50000000000,1.17000000000
99,-90.69394598000,43.98502101000,B809,0.00000000000,0.42000000000,1.83000000000
100,-90.69118146000,43.98676914000,B810,0.00000000000,0.17000000000,4.58000000000
101,-90.69021326000,43.98420805000,B811,0.00000000000,0.22000000000,2.64000000000
102,-90.68980926000,43.98155602000,B812,0.00000000000,2.14000000000,1.22000000000
103,-90.68654006000,43.97978777000,B813,0.00000000000,1.19000000000,0.00000000000
104,-90.68758470000,43.98598443000,B902,0.00000000000,0.17000000000,5.14000000000
105,-90.68810103000,43.98865390000,B903,0.00000000000,1.03000000000,0.17000000000
106,-90.68027141000,43.98722210000,B906,0.00000000000,0.17000000000,3.67000000000
107,-90.67101762000,43.98698095000,B908,0.00000000000,0.17000000000,2.42000000000
108,-90.68427809900,43.98745090010,B914,0.00000000000,0.00000000000,1.61000000000
109,-90.66906199930,43.98486666880,B913,0.00000000000,0.22000000000,0.00000000000
110,-90.62629899000,43.97646158000,B1001,0.00000000000,0.08000000000,3.78000000000
111,-90.62525829000,43.97271688000,B1002,0.17000000000,2.56000000000,0.00000000000
112,-90.62064523000,43.97458739000,B1003,0.00000000000,2.56000000000,0.00000000000
113,-90.62293047000,43.97803302000,B1004,0.00000000000,0.61000000000,1.89000000000
114,-90.61761308000,43.97860500000,B1005,0.00000000000,1.44000000000,0.00000000000
115,-90.61267161000,43.98010536000,B1006,0.00000000000,1.22000000000,0.00000000000
116,-90.61677807000,43.98166087000,B1008,0.00000000000,1.08000000000,1.50000000000
117,-90.61989295000,43.98319527000,B1009,0.00000000000,1.19000000000,0.17000000000
118,-90.62412531000,43.98364915000,B1010,0.00000000000,0.92000000000,1.89000000000
119,-90.62361385000,43.98112527000,B1011,0.00000000000,1.19000000000,0.67000000000
120,-90.62758528000,43.98120867000,B1012,0.00000000000,0.58000000000,0.00000000000
121,-90.63242180000,43.97934604000,B1101,0.00000000000,0.00000000000,0.00000000000
122,-90.63287459000,43.98566868000,B1106,0.00000000000,1.03000000000,0.00000000000
123,-90.63014754000,43.98325067000,B1107,0.00000000000,0.58000000000,0.00000000000
124,-90.62875983000,43.98597227000,B1108,0.00000000000,0.42000000000,0.00000000000
125,-90.62881809000,43.98919009000,B1111,0.00000000000,0.00000000000,0.00000000000
126,-90.63269530000,43.98844477000,B1112,0.00000000000,1.22000000000,0.00000000000
127,-90.63666841000,43.98986852000,B1113,0.00000000000,1.03000000000,0.00000000000
128,-90.62311051000,43.99311164000,B1201,0.38000000000,0.50000000000,0.00000000000
129,-90.63070946000,43.99233196000,B1203,0.25000000000,2.53000000000,0.00000000000
130,-90.63464812000,43.99208629000,B1204,0.08000000000,2.33000000000,0.00000000000
131,-90.63826541000,43.99678878000,B1205,0.00000000000,1.69000000000,0.00000000000
132,-90.64124728000,43.99870841000,B1206,0.00000000000,2.00000000000,0.17000000000
133,-90.64864674000,43.99847472000,B1207,0.00000000000,2.22000000000,0.00000000000
134,-90.65269335000,43.99977207000,B1208,0.00000000000,1.92000000000,0.00000000000
135,-90.65526693000,44.00171969000,B1210,0.00000000000,1.92000000000,0.33000000000
136,-90.65234223000,44.00339859000,B1211,0.00000000000,0.00000000000,7.28000000000
137,-90.65520792000,44.00515845000,B1212,0.00000000000,0.11000000000,5.86000000000
138,-90.63721340000,43.96261057000,B1403,0.00000000000,2.17000000000,0.00000000000
139,-90.63702472000,43.96494359000,B1404,0.00000000000,1.06000000000,0.00000000000
140,-90.64717228000,43.96540652000,B1407,0.00000000000,0.25000000000,1.67000000000
141,-90.64367937000,43.96551616000,B1408,0.00000000000,1.50000000000,0.00000000000
142,-90.63963996000,43.96806677000,B1409,0.00000000000,1.75000000000,0.00000000000
143,-90.63170340230,43.96334282920,B1413,0.81000000000,0.42000000000,0.00000000000
144,-90.62709110640,43.96413389500,B1414,1.19000000000,0.08000000000,0.00000000000
145,-90.63001240500,43.96630356360,B1415,1.47000000000,0.31000000000,0.00000000000
146,-90.63915177660,43.96054942520,B1417,1.69000000000,0.22000000000,0.00000000000
147,-90.63551967540,43.96874870720,B1416,1.14000000000,0.17000000000,0.00000000000
148,-90.64455532430,43.96133448830,B1418,0.94000000000,0.31000000000,0.00000000000
149,-90.64317442930,44.08608428200,C312,0.22000000000,1.58000000000,0.00000000000
150,-90.65071275310,44.08286937270,C313,0.00000000000,2.75000000000,0.00000000000
151,-90.63980607330,44.04984105690,C219,0.89000000000,0.22000000000,0.00000000000
152,-90.64283190390,44.04644904090,C218,0.89000000000,0.33000000000,0.00000000000
153,-90.64729035740,44.11109347220,C415,0.67000000000,0.33000000000,0.00000000000
154,-90.63537785700,44.10756827660,C416,0.00000000000,0.08000000000,0.00000000000
155,-90.63242013000,44.13720570000,C504,0.00000000000,0.00000000000,3.67000000000
156,-90.63248844000,44.14318845000,C508,0.00000000000,0.00000000000,8.44000000000
157,-90.62944514000,44.14533664000,C601,0.00000000000,0.00000000000,5.83000000000
158,-90.62543440000,44.14574862000,C602,0.00000000000,0.00000000000,5.75000000000
159,-90.62496761000,44.14823310000,C604,0.00000000000,0.08000000000,2.50000000000
160,-90.62852757000,44.14752617000,C605,0.00000000000,0.25000000000,3.08000000000
161,-90.63237059000,44.14742332000,C606,0.00000000000,0.42000000000,4.42000000000
162,-90.64782179000,44.13901703000,C703,1.31000000000,3.61000000000,0.00000000000
163,-90.64630047000,44.13608177000,C704,2.67000000000,2.94000000000,0.00000000000
164,-90.64373226000,44.13383273000,C705,4.08000000000,2.39000000000,0.00000000000
165,-90.66026397000,44.12812910000,C711,3.06000000000,1.22000000000,0.00000000000
166,-90.67921967280,44.12569806510,C810,2.28000000000,1.89000000000,0.00000000000
167,-90.70802716000,44.03472067000,D101,0.00000000000,0.00000000000,7.28000000000
168,-90.70642051000,44.03234457000,D102,0.00000000000,0.00000000000,7.61000000000
169,-90.69986645000,44.03381777000,D104,0.00000000000,0.86000000000,1.17000000000
170,-90.70367016000,44.03406931000,D105,0.00000000000,0.00000000000,7.11000000000
171,-90.70555072000,44.03684992000,D107,0.00000000000,0.00000000000,5.67000000000
172,-90.70331418000,44.03887440000,D108,0.00000000000,0.00000000000,3.42000000000
173,-90.70409755000,44.04145720000,D109,0.00000000000,0.00000000000,3.97000000000
174,-90.72565983000,44.11788994000,D306,0.00000000000,2.81000000000,0.17000000000
175,-90.72502960000,44.12009530000,D307,0.00000000000,0.97000000000,0.33000000000
176,-90.71778017000,44.12625072000,D308,0.00000000000,0.17000000000,1.25000000000
177,-90.72941418650,44.14158285520,D311,0.00000000000,0.28000000000,0.25000000000
178,-90.72514159020,44.13899376510,D310,0.00000000000,0.08000000000,2.25000000000
179,-90.67346551770,44.03757645470,MP101,0.00000000000,0.00000000000,7.50000000000
180,-90.67334488500,44.04244130350,MP102,0.00000000000,0.00000000000,11.50000000000
181,-90.67085305190,44.04851003330,MP106,0.00000000000,0.00000000000,6.50000000000
182,-90.67454417780,44.04776262200,MP105,0.00000000000,0.00000000000,10.50000000000
183,-90.67946259870,44.04992637230,MP111,0.00000000000,0.00000000000,4.00000000000
184,-90.67441556820,44.05482819500,MP107,0.00000000000,0.00000000000,8.50000000000
185,-90.67870484310,44.06061108240,MP109,0.00000000000,0.00000000000,9.50000000000
186,-90.67591074300,44.05805212480,MP108,0.00000000000,0.00000000000,8.50000000000
187,-90.67658258820,44.06462099190,MP110,0.00000000000,1.00000000000,4.00000000000
188,-90.67158713700,44.04529691440,MP103,0.00000000000,0.00000000000,7.50000000000
